,Kingdom,Phylum,Class,Order,Family,Genus
ASV_5054,k__Fungi,p__Basidiobolomycota,c__Basidiobolomycetes,o__Basidiobolales,f__Basidiobolaceae,g__Basidiobolus
ASV_5055,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,NA,NA
ASV_5056,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Filobasidiales,f__Filobasidiaceae,g__Filobasidium
ASV_5057,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Thelebolales,f__Pseudeurotiaceae,g__Pseudogymnoascus
ASV_5058,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Trichosphaeriales,f__Trichosphaeriaceae,g__Nigrospora
ASV_5059,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,NA,NA
ASV_5060,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium
ASV_5061,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiales_fam_Incertae_sedis,g__Chalara
ASV_5062,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Cladophialophora
ASV_5063,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Glutinomyces
ASV_5064,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Ophiocordycipitaceae,g__Tolypocladium
ASV_5065,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Ophiocordycipitaceae,g__Tolypocladium
ASV_5066,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Sporormiaceae,g__Preussia
ASV_5067,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5068,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5069,k__Fungi,p__Basidiomycota,c__Agaricomycetes,NA,NA,NA
ASV_5070,k__Fungi,p__Basidiomycota,NA,NA,NA,NA
ASV_5071,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Lipomycetaceae,g__Lipomyces
ASV_5072,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5073,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5074,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Phallales,f__Phallaceae,g__Phallus
ASV_5075,k__Fungi,p__Basidiomycota,c__Exobasidiomycetes,o__Exobasidiales,f__Exobasidiaceae,g__Exobasidium
ASV_5076,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5077,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5078,k__Fungi,p__Monoblepharomycota,c__Monoblepharidomycetes,o__Monoblepharidales,NA,NA
ASV_5079,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium
ASV_5080,k__Fungi,p__Ascomycota,c__Taphrinomycetes,o__Taphrinales,f__Taphrinaceae,g__Taphrina
ASV_5081,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5082,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Hymenochaetales,f__Schizoporaceae,g__Hyphodontia
ASV_5083,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Cortinariaceae,g__Cortinarius
ASV_5084,k__Fungi,p__Ascomycota,NA,NA,NA,NA
ASV_5085,k__Fungi,p__Basidiobolomycota,c__Basidiobolomycetes,o__Basidiobolales,f__Basidiobolaceae,g__Basidiobolus
ASV_5086,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Lachnocladiaceae,g__Dichostereum
ASV_5087,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Aspergillus
ASV_5088,k__Fungi,p__Mucoromycota,c__Mucoromycetes,o__Mucorales,f__Cunninghamellaceae,g__Absidia
ASV_5089,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5090,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5091,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Cyphellophoraceae,g__Cyphellophora
ASV_5092,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Lentitheciaceae,g__Keissleriella
ASV_5093,k__Fungi,p__Ascomycota,c__Pezizomycetes,o__Pezizales,f__Ascobolaceae,g__Ascobolus
ASV_5094,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5095,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Exophiala
ASV_5096,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Myrmecridiales,f__Myrmecridiales_fam_Incertae_sedis,g__Atractospora
ASV_5097,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Chaetosphaeriales,f__Chaetosphaeriaceae,g__Chloridium
ASV_5098,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Cladophialophora
ASV_5099,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Calosphaeriales,f__Calosphaeriaceae,g__Jattaea
ASV_5100,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Didymosphaeriaceae,g__Neptunomyces
ASV_5101,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,f__Teratosphaeriaceae,g__Devriesia
ASV_5102,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5103,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Russulaceae,g__Lactifluus
ASV_5104,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5105,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Saccharomycetales_fam_Incertae_sedis,g__Candida
ASV_5106,k__Fungi,p__Basidiomycota,c__Microbotryomycetes,o__Sporidiobolales,f__Sporidiobolaceae,g__Sporobolomyces
ASV_5107,k__Fungi,p__Ascomycota,c__Sordariomycetes,NA,NA,NA
ASV_5108,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreales_fam_Incertae_sedis,g__Acremonium
ASV_5109,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5110,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5111,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium
ASV_5112,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5113,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,NA
ASV_5114,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,NA,NA
ASV_5115,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,f__Mycosphaerellaceae,g__Ramularia
ASV_5116,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5117,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Myrmecridiales,f__Myrmecridiaceae,g__Myrmecridium
ASV_5118,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5119,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Didymosphaeriaceae,g__Neptunomyces
ASV_5120,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Wojnowiciella
ASV_5121,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella
ASV_5122,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella
ASV_5123,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,NA,NA
ASV_5125,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Alternaria
ASV_5126,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5127,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Xylariales,f__Bartaliniaceae,g__Bartalinia
ASV_5128,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,NA,NA
ASV_5131,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Cosmospora
ASV_5132,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5134,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,NA,NA
ASV_5136,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium
ASV_5137,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Phaeosphaeria
ASV_5138,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Curvularia
ASV_5139,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Tubeufiales,f__Tubeufiaceae,g__Helicoma
ASV_5140,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,f__Teratosphaeriaceae,g__Devriesia
ASV_5141,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,f__Teratosphaeriaceae,NA
ASV_5142,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,NA,NA
ASV_5143,k__Fungi,p__Basidiomycota,c__Exobasidiomycetes,o__Exobasidiales,f__Exobasidiaceae,g__Exobasidium
ASV_5144,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5145,k__Fungi,p__Ascomycota,c__Pezizomycotina_cls_Incertae_sedis,o__Pezizomycotina_ord_Incertae_sedis,f__Pezizomycotina_fam_Incertae_sedis,g__Ciliophora
ASV_5146,k__Fungi,p__Ascomycota,c__Leotiomycetes,NA,NA,NA
ASV_5147,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5148,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5149,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Ulocladium
ASV_5150,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Sordariales_fam_Incertae_sedis,NA
ASV_5151,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Geastrales,f__Geastraceae,g__Geastrum
ASV_5152,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5153,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,NA,NA
ASV_5154,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5155,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5156,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Gloeocystidiellaceae,g__Gloeocystidiellum
ASV_5157,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5158,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5159,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella
ASV_5160,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5161,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Trechisporales,f__Hydnodontaceae,g__Trechispora
ASV_5162,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5163,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Rutstroemiaceae,NA
ASV_5164,k__Fungi,p__Basidiomycota,c__Dacrymycetes,o__Dacrymycetales,f__Dacrymycetaceae,g__Dacryopinax
ASV_5165,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5166,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella
ASV_5167,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Peniophoraceae,g__Peniophora
ASV_5168,k__Fungi,p__Basidiobolomycota,c__Basidiobolomycetes,o__Basidiobolales,f__Basidiobolaceae,g__Basidiobolus
ASV_5169,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Mariannaea
ASV_5170,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Polyporales,f__Steccherinaceae,NA
ASV_5171,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5172,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,NA
ASV_5173,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,NA,NA
ASV_5174,k__Fungi,p__Ascomycota,NA,NA,NA,NA
ASV_5175,k__Fungi,p__Ascomycota,NA,NA,NA,NA
ASV_5176,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Thelephorales,f__Thelephoraceae,g__Tomentella
ASV_5177,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,f__Teratosphaeriaceae,NA
ASV_5178,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5179,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Phaeomoniellales,f__Phaeomoniellaceae,g__Celerioriella
ASV_5180,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella
ASV_5181,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Hyaloscypha
ASV_5182,k__Fungi,p__Ascomycota,c__Leotiomycetes,NA,NA,NA
ASV_5183,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Phacidiales,NA,NA
ASV_5184,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,NA,NA
ASV_5185,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Cladophialophora
ASV_5186,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiaceae,g__Scytalidium
ASV_5187,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5188,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5189,k__Fungi,p__Ascomycota,NA,NA,NA,NA
ASV_5190,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella
ASV_5191,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5192,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Vibrisseaceae,g__Vibrissea
ASV_5193,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5194,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,NA,NA
ASV_5195,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5196,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Xylariales,f__Xylariaceae,g__Annulohypoxylon
ASV_5197,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreales_fam_Incertae_sedis,g__Trichothecium
ASV_5198,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5199,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Botryosphaeriales,f__Botryosphaeriaceae,g__Diplodia
ASV_5200,k__Fungi,p__Ascomycota,c__Leotiomycetes,NA,NA,NA
ASV_5201,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella
ASV_5202,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Cladophialophora
ASV_5203,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,NA,NA
ASV_5204,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Russulaceae,g__Russula
ASV_5205,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Trichocomaceae,g__Sagenomella
ASV_5206,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,NA,NA
ASV_5207,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Ophiocordycipitaceae,g__Tolypocladium
ASV_5208,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Cortinariaceae,g__Cortinarius
ASV_5209,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Annulatascales,NA,NA
ASV_5210,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,NA,NA
ASV_5211,k__Fungi,p__Basidiomycota,c__Agaricomycetes,NA,NA,NA
ASV_5212,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Abrothallales,f__Abrothallaceae,g__Abrothallus
ASV_5213,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,NA,NA
ASV_5214,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,NA,NA
ASV_5215,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium
ASV_5216,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5217,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Dothideales,f__Dothioraceae,g__Dothiora
ASV_5218,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Russulaceae,g__Russula
ASV_5219,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiaceae,NA
ASV_5220,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Cladophialophora
ASV_5221,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Rutstroemiaceae,g__Rutstroemia
ASV_5222,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,NA,NA
ASV_5223,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Polyporales,NA,NA
ASV_5224,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiales_fam_Incertae_sedis,g__Acephala
ASV_5225,k__Fungi,p__Ascomycota,c__Lecanoromycetes,NA,NA,NA
ASV_5226,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,NA
ASV_5227,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,NA,NA
ASV_5228,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,NA,NA
ASV_5229,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Microascales,NA,NA
ASV_5230,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,f__Teratosphaeriaceae,NA
ASV_5231,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5232,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5233,k__Fungi,p__Ascomycota,NA,NA,NA,NA
ASV_5234,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Xylariales,f__Xylariales_fam_Incertae_sedis,g__Castanediella
ASV_5235,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5236,k__Fungi,p__Basidiomycota,c__Cystobasidiomycetes,o__Erythrobasidiales,NA,NA
ASV_5237,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5238,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Vibrisseaceae,g__Phialocephala
ASV_5239,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Xylariales,f__Sporocadaceae,g__Pestalotiopsis
ASV_5240,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5241,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,NA,NA
ASV_5242,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreales_fam_Incertae_sedis,g__Gliocladium
ASV_5243,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma
ASV_5244,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella
ASV_5245,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,NA,NA
ASV_5246,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella
ASV_5247,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Russulaceae,g__Russula
ASV_5248,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Hyaloscypha
ASV_5249,k__Fungi,p__Basidiomycota,c__Agaricomycetes,NA,NA,NA
ASV_5250,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,NA,NA
ASV_5251,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Stachybotryaceae,g__Striatibotrys
ASV_5252,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Cortinariaceae,g__Cortinarius
ASV_5253,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Myxotrichaceae,g__Oidiodendron
ASV_5254,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium
ASV_5255,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Cortinariaceae,g__Cortinarius
ASV_5256,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiaceae,g__Scytalidium
ASV_5257,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Stachybotryaceae,g__Sirastachys
ASV_5258,k__Fungi,p__Ascomycota,NA,NA,NA,NA
ASV_5259,k__Fungi,p__Ascomycota,c__Leotiomycetes,NA,NA,NA
ASV_5260,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Annulatascales,NA,NA
ASV_5261,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Clavicipitaceae,g__Metarhizium
ASV_5262,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Leptosphaeriaceae,g__Leptosphaeria
ASV_5263,k__Fungi,p__Ascomycota,c__Sordariomycetes,NA,NA,NA
ASV_5264,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Dermateaceae,g__Calloria
ASV_5265,k__Fungi,p__Basidiomycota,c__Cystobasidiomycetes,o__Erythrobasidiales,NA,NA
ASV_5266,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5267,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Myxotrichaceae,g__Oidiodendron
ASV_5268,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5269,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5270,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,g__Ceratobasidium
ASV_5271,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Xylariales,f__Xylariaceae,g__Nemania
ASV_5273,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5275,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5276,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Exophiala
ASV_5277,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,NA,NA
ASV_5278,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium
ASV_5279,k__Fungi,p__Monoblepharomycota,c__Sanchytriomycetes,o__Sanchytriales,f__Sanchytriaceae,NA
ASV_5280,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5281,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5282,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5283,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,NA,NA
ASV_5284,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Massarinaceae,g__Stagonospora
ASV_5285,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporales_fam_Incertae_sedis,g__Parapyrenochaeta
ASV_5286,k__Fungi,p__Basidiomycota,c__Exobasidiomycetes,o__Exobasidiales,f__Exobasidiaceae,g__Exobasidium
ASV_5287,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Lipomycetaceae,g__Lipomyces
ASV_5288,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Sebacinales,f__Sebacinaceae,g__Sebacina
ASV_5289,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5290,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5291,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Calosphaeriales,f__Calosphaeriaceae,g__Jattaea
ASV_5292,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5293,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Phomatosporales,f__Phomatosporaceae,g__Phomatospora
ASV_5294,k__Fungi,p__Basidiomycota,c__Exobasidiomycetes,o__Exobasidiales,f__Exobasidiaceae,g__Exobasidium
ASV_5295,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Diaporthales,f__Gnomoniaceae,g__Gnomoniopsis
ASV_5296,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Didymellaceae,g__Heterophoma
ASV_5297,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Didymosphaeriaceae,g__Pseudopithomyces
ASV_5298,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella
ASV_5299,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5300,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5301,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Russulaceae,g__Russula
ASV_5302,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5303,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Aspergillus
ASV_5304,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5305,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,NA,NA
ASV_5306,k__Fungi,p__Ascomycota,NA,NA,NA,NA
ASV_5307,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5308,k__Fungi,p__Rozellomycota,c__Rozellomycotina_cls_Incertae_sedis,o__GS05,NA,NA
ASV_5309,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Dermateaceae,g__Pezicula
ASV_5310,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma
ASV_5311,k__Fungi,p__Unclassified_Fungi,NA,NA,NA,NA
ASV_5312,k__Fungi,p__Basidiomycota,c__Agaricostilbomycetes,o__Agaricostilbales,f__Chionosphaeraceae,g__Kurtzmanomyces
ASV_5313,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium
